objID,ra,dec,psfMag_u0,psfMag_g0,psfMag_r0,psfMag_i0,psfMag_z0,fiberMag_u0,fiberMag_g0,fiberMag_r0,fiberMag_i0,fiberMag_z0,fiber2Mag_u0,fiber2Mag_g0,fiber2Mag_r0,fiber2Mag_i0,fiber2Mag_z0,petroMag_u0,petroMag_g0,petroMag_r0,petroMag_i0,petroMag_z0,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,q_u,q_g,q_r,q_i,q_z,u_u,u_g,u_r,u_i,u_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVMag_u0,deVMag_g0,deVMag_r0,deVMag_i0,deVMag_z0,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expMag_u0,expMag_g0,expMag_r0,expMag_i0,expMag_z0,cModelMag_u0,cModelMag_g0,cModelMag_r0,cModelMag_i0,cModelMag_z0,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,dered_u,dered_g,dered_r,dered_i,dered_z,PhotoZ
1237670960021111003,49.4702754784142,40.8972443909435,20.35019,18.73038,18.13181,17.79124,17.61852,20.2801,18.66158,17.93344,17.60951,17.30111,21.00867,19.39808,18.67044,18.34813,18.0378,18.38121,16.4418,15.73973,15.37512,14.94228,9.525971,9.506395,9.145608,9.733675,11.77856,3.757468,4.307437,4.201385,4.330088,4.940547,9.644295,10.44489,10.47415,10.66783,13.29262,-0.1742835,-0.0969995,-0.09834823,-0.09815063,-0.0806079,0.1039882,0.08338016,0.09409916,0.08485105,0.08909509,-0.3221001,-0.2039935,-0.2059902,-0.2188705,-0.2009384,0.4116902,0.4102912,0.4209202,0.4174775,0.4272034,87.45168,90.5973,84.37289,87.48395,88.5538,2.333584,2.38687,2.390197,2.394736,2.40415,-0.0222397,-0.06152803,-0.02952687,-0.06139217,-0.1363113,0.09190244,0.02790427,0.1328284,0.1327402,0.01820926,4.809513,4.481432,3.875232,3.674095,2.911362,2.07713,2.098268,2.057399,2.073533,2.107184,11.7246,10.49027,10.78546,11.23186,13.82184,0.4101294,0.5999452,0.5966117,0.5990989,0.6099372,17.91127,16.04398,15.3113,14.92901,14.42232,4.744936,4.659439,4.573728,4.629395,4.672879,0.4727821,0.5892036,0.5784634,0.5801845,0.584724,18.39639,16.52944,15.82821,15.46626,15.1566,18.29509,16.38576,15.66269,15.28333,14.74698,20.04551,130.7781,288.1278,425.9185,605.2729,0.173596,0.2509512,0.2700717,0.286627,0.4741511,18.35082,16.5513,15.82822,15.47761,15.18149,0.040883
1237661055281660257,49.5033798364282,41.5934521292433,23.88342,21.23633,20.81729,21.24546,22.6021,22.31763,20.6432,19.90275,19.55361,19.31797,22.96105,21.37036,20.61682,20.27904,20.05339,27.62288,16.1783,15.94917,16.68409,31.28298,2.969584,18.50706,17.94641,20.44038,2.969418,-9999,10.33815,10.2389,10.1834,-9999,-9999,16.29558,16.61584,15.66286,-9999,0.6096529,-0.4335009,-0.4111474,-0.3548562,0.4949337,-0.0001295152,0.008093409,0.006365251,0.005589634,-0.01605966,-9999,-0.5399352,-0.4887752,-0.3323808,0.6999732,-9999,0.1607032,0.07635218,0.09814419,-0.5000122,-9999,622.2314,640.3285,837.7356,29.99976,-9999,0.4853027,0.6291375,0.8572132,0,0.1694807,-0.1249399,0.02412392,-0.08508759,-0.1771241,0.1235794,0.1552676,0.1893945,0.08037071,-0.05797394,3.0035,2.06939,2.003242,1.733432,1.818592,2.07128,2.11633,2.059865,2.121338,2.138088,0.0365901,29.66712,29.66951,29.66436,0.04256133,0.1935544,0.5953438,0.5972337,0.6274511,0.4008829,23.88324,16.2379,15.93163,16.4257,22.60254,0.03620962,19.78267,19.77934,18.03724,0.04315038,0.2119768,0.3616116,0.3845596,0.4498798,0.3835719,23.88324,16.07115,15.79808,16.39499,22.60254,23.88324,16.07115,15.79808,16.39499,22.60254,3.64551E-05,44.98483,67.02684,45.91229,0.1208415,0,0,0,0,1,25.63765,16.04802,15.79808,16.39549,25.26172,-9999
1237661055281726564,49.7076635211732,41.5066372950096,21.47087,19.99433,19.50854,19.09015,18.81798,21.1964,19.52644,18.8155,18.48255,18.24022,21.88358,20.25166,19.55057,19.21648,18.96871,20.89301,17.5484,16.74624,16.38914,16.1369,6.069121,8.740179,8.997107,9.12411,8.054172,0.992236,3.606665,3.893488,3.964459,4.053313,1.454279,9.114359,11.1686,10.92295,12.77023,-0.1434696,-0.02364331,-0.01701425,-0.01298563,0.002035351,-0.09285003,-0.004291521,0.004515871,0.0005350301,-0.002314053,-0.110738,-0.06182091,-0.02071358,-0.0006970524,0.001763414,-0.03401504,0.01240713,-0.008979631,-0.02129081,0.01696236,25.62416,45.10479,44.69086,47.18299,46.53109,2.36178,2.441912,2.42051,2.424241,2.414701,0.160917,-0.08912474,0.04309223,-0.07345346,-0.1651452,0.08369619,0.1466553,0.2164126,0.09598032,-0.08701611,2.987282,2.366009,1.687113,1.829162,1.87639,2.067118,2.107965,2.090738,2.095309,2.123971,3.59006,7.527911,7.938785,7.94044,8.013846,0.8003265,0.9288518,0.9286234,0.9843428,0.9997869,19.62687,17.12267,16.37262,15.98293,15.74284,2.098741,2.998948,3.069655,3.007902,2.894545,0.83512,0.9259804,0.9471167,0.9890053,0.976171,19.90898,17.70461,16.96321,16.58993,16.40504,19.84904,17.42191,16.67609,16.28014,16.03547,6.46538,46.55226,105.847,162.2582,212.5454,0.1913204,0.4194091,0.418795,0.4408284,0.4825758,19.00859,17.08865,16.37262,16.00766,15.78642,0.064108
1237661055282053546,50.5271595246709,41.0818031999235,21.0422,19.75332,19.18701,19.00098,18.86125,20.95746,19.59995,18.95193,18.69668,18.58861,21.58445,20.24014,19.6078,19.36226,19.26441,18.57063,17.4774,16.73987,16.37704,16.63682,8.551324,10.55769,10.92927,11.31816,8.844612,6.011811,4.489467,4.714734,4.878803,3.628521,18.95937,9.476725,10.2075,11.40239,5.963465,-0.1910015,-0.1192362,-0.1202897,-0.1147575,-0.1240171,0.01128934,0.02891347,0.0180442,0.01846832,0.0408048,0.2081173,0.000932277,0.1717788,0.1522485,-0.3709369,0.1668661,0.1559541,0.1071392,0.1000972,0.1676968,6.508641,5.206959,7.720986,7.348479,121.8444,2.427471,2.528136,2.645751,2.67303,2.390646,0.1719417,-0.1320205,0.0133058,-0.04536299,-0.1063856,0.1227817,0.1558901,0.07542762,0.02625877,-0.09438311,2.862186,2.080524,1.969526,1.694414,2.183798,2.074719,2.118584,2.065983,2.07742,2.069227,12.8433,9.335909,10.43939,12.18394,11.43971,0.5497423,0.7753096,0.7688673,0.7182351,0.6394615,18.35038,17.12861,16.36254,15.96417,15.92734,4.794789,4.762136,4.89587,5.160476,4.887227,0.5200266,0.7196287,0.7177422,0.6829408,0.6337174,19.04258,17.5545,16.84482,16.5068,16.40407,18.35038,17.24029,16.51448,16.17054,16.2187,13.15995,50.38489,109.2375,158.153,196.1212,1,0.6987607,0.6358727,0.5599143,0.3377144,18.40035,17.03942,16.3626,16.06256,15.93302,0.034125
1237661055282053818,50.5281378006139,41.0276144559558,24.03547,16.54014,18.50089,18.09519,22.64841,15.22433,15.34273,15.56489,15.16426,13.84678,15.73989,15.96079,16.26737,15.77326,14.37398,24.03514,15.50265,16.52511,16.79462,22.64822,2.969303,1.87015,4.583414,4.069031,2.969458,4.373205,1.034524,1.5308,1.349007,4.373433,4.543102,3.242519,3.539875,3.578143,4.543339,0.328384,0.02498359,0.06528874,0.115597,0.328384,-0.1326044,0.1192716,0.1153946,0.1099272,-0.1326044,-9999,0.1773104,0.1612016,0.7422484,-9999,-9999,0.1451825,0.1534994,0.05275174,-9999,-9999,7.573308,14.43318,8.991993,-9999,-9999,1.95712,0.8315127,2.212185,-9999,0.1947187,-0.1358123,0.01031683,-0.09786135,-0.1189049,0.1164792,0.1557253,0.1802321,0.1094936,-0.07611793,3.055033,2.042384,2.136253,1.890266,2.203728,2.077035,2.122801,2.064323,2.07654,2.078436,9.783386,1.428401,9.03247,2.062325,12.5399,0.9997957,0.8585513,0.999914,0.6585572,0.9998988,25.11699,16.27937,17.65097,16.83324,23.68243,24.64923,1.32884,20.02451,1.614766,16.16454,0.05,0.8275943,0.2073575,0.4720647,0.09996019,22.57733,15.90836,15.88944,16.7728,22.08039,22.57733,16.27937,15.88944,16.83324,23.68243,3.677648E-05,431.5124,-30654.28,168.4855,0.0001553023,0,1,0,1,1,23.34802,18.06104,15.88921,17.70947,24.64023,0.84557
1237661055818662544,50.1240046283114,41.6598757568739,18.42894,16.85181,16.2564,16.09103,15.96704,18.6073,17.03856,16.41222,16.20221,16.10968,19.11829,17.54277,16.92056,16.71758,16.62509,17.46824,16.09123,15.66235,15.49625,15.41657,7.115998,67.23179,5.528512,4.77064,4.631081,3.274351,1.476795,0.9463482,0.8480841,0.8152831,6.434704,6.293664,5.36405,5.317844,5.18452,0.3503247,0.2237198,0.1636245,0.140257,0.1173034,0.1344378,0.07375915,0.03186205,-0.01051857,-0.04324003,0.03907918,-0.05079296,-0.04082315,0.0004466978,-0.1570731,-0.0220727,-0.1021428,-0.2343743,-0.3040931,-0.3455822,2.94976,2.782554,2.758848,2.458465,2.35821,2.11825,2.090519,2.077081,2.062949,2.094017,0.09772754,-0.06546513,-0.038475,-0.006557595,-0.1620463,0.1309028,0.1279497,-0.002430195,0.01935887,-0.031139,2.436252,2.187051,2.016588,1.53202,1.510945,2.095469,2.09517,2.070842,2.193646,2.239043,0.1553449,0.1909231,0.205525,0.2201364,0.2143058,0.9997237,0.2629156,0.3065323,0.2143549,0.1654079,18.30515,16.72016,16.0911,15.86464,15.76648,5.29235,0.2794865,0.3090838,0.3244087,0.3187169,0.1310923,0.3499639,0.350425,0.2869551,0.2445273,17.70661,16.722,16.09417,15.86506,15.7664,18.1717,16.722,16.09417,15.86506,15.7664,51.56452,214.2133,374.9048,473.4143,555.3751,0.8221696,0,0,0,0,18.31134,16.71792,16.09417,15.86771,15.76444,0.021101
1237661083199144029,49.3952815822084,41.3842487691788,23.95939,24.5886,21.90481,21.30853,22.62594,22.99334,22.12516,20.69078,20.07426,19.7452,23.3575,22.75618,21.30063,20.63216,20.21579,23.95974,24.58848,20.69405,22.38292,22.62579,2.969664,2.969422,2.969725,0.695914,2.969512,3.923649,3.923328,3.543233,0.2424703,3.923448,4.296561,4.29621,5.505793,0.3515983,4.296341,0.3283838,0.3283838,0.02807438,0.05308214,0.3283838,-0.1326109,-0.1326109,0.2474925,0.2287386,-0.1326109,-9999,-9999,0.05136265,0.2934584,-9999,-9999,-9999,0.2470264,-0.1161957,-9999,-9999,-9999,0.8631927,0.7916583,-9999,-9999,-9999,2.232501,1.933627,-9999,0.09019051,-0.04717739,0.01638822,-0.01552089,-0.1211547,-0.08933598,-0.03245539,0.07012887,-0.05205444,0.07383235,2.490752,2.057095,2.229267,1.613941,1.57595,2.095017,2.089577,2.092965,2.180507,2.163929,4.28149,3.499787,29.66599,0.000730695,3.558443,0.2588741,0.4320056,0.9797042,0.07892792,0.4238781,23.95973,24.58857,17.75742,21.41446,22.62584,4.165366,4.209303,59.34499,0.0003336504,4.215105,0.4891415,0.4855978,0.3806601,0.05,0.4755314,23.95988,24.58859,16.33969,21.41438,22.62586,23.95973,24.58857,16.33969,21.41446,22.62584,3.552101E-05,1.934501E-05,5.266609,0.4893489,0.0001093289,1,1,0,1,1,25.63435,26.08236,16.33969,19.22372,23.36864,0.939598
1237661055281856999,49.9156143488672,41.2329477624084,18.16099,16.53832,15.90007,15.77658,15.69545,18.30204,16.58202,15.92383,15.70514,15.6326,18.83386,17.13025,16.47297,16.26255,16.19067,17.93775,16.19302,15.53172,15.3056,15.23266,1.489941,1.456287,1.493239,1.504967,1.501942,0.7596492,0.7639756,0.76984,0.7777032,0.7957197,1.553865,1.551852,1.564367,1.533878,1.563504,0.1719993,0.1293995,0.1521993,0.1623384,0.1278838,0.1255004,0.1831267,0.2007226,0.2210146,0.1709201,0.3608586,0.2467585,0.305749,0.3042305,0.2456683,0.3630409,0.475343,0.5047413,0.4929434,0.4096488,4.976613,5.326042,5.462474,5.723546,5.936913,2.054313,2.030913,1.977099,1.869333,1.896135,0.1684972,-0.1110936,-0.016307,-0.1425154,-0.242819,0.09579358,0.1691673,0.1822246,0.137541,0.00139636,2.888585,2.410299,2.415688,2.228537,2.47418,2.064276,2.124002,2.057283,2.068928,2.044269,0.404237,0.3930907,0.3717216,0.3800336,0.4941272,0.05,0.1704417,0.1804579,0.2699682,0.2711867,17.89805,16.1977,15.56711,15.41985,15.28144,0.5927136,0.6174573,0.6034648,0.6091611,0.6666198,0.05,0.1518016,0.1120837,0.2146003,0.2500537,17.90133,16.16514,15.51889,15.34604,15.24314,17.90017,16.16514,15.51889,15.34604,15.24314,37.33748,215.6948,456.4995,615.3797,698.4645,0.3529185,0,0,0,0,17.89833,16.16528,15.51889,15.34518,15.26755,0.023399
1237661055818727579,50.2210012542924,41.6465878575507,19.24178,17.19756,16.69299,16.49081,16.54893,16.60914,15.80699,16.04974,16.04524,14.95476,17.75764,16.77333,16.82007,16.7707,15.94444,18.88083,16.77092,16.129,15.9363,16.45651,1.677925,9.071188,1.704597,1.97095,1.125658,0.8628299,0.8976843,0.8860007,0.8676772,0.5608827,1.714878,2.077026,2.45182,2.518425,1.730074,-0.2482928,-0.170363,-0.1262054,-0.09896804,-0.1380535,-0.1163783,-0.1373987,-0.02378022,-0.03088657,-0.04813242,-0.4576042,-0.3232277,-0.3631311,-0.2501854,-0.3146237,-0.2374267,-0.2563467,-0.04400667,-0.1180212,-0.0793841,4.796886,4.511827,4.206561,2.760076,1.572326,1.922817,1.95919,2.093838,2.290636,2.1359,0.09646581,-0.06429791,-0.02463188,0.02189837,-0.1415524,0.1276968,0.1135735,-0.00116485,0.03598495,-0.05142568,2.401927,2.273176,1.972567,1.562815,1.563299,2.092167,2.099897,2.099643,2.167899,2.208811,0.6547429,0.4067942,0.7255308,0.7684553,0.1716091,0.05,0.5637411,0.8549352,0.9560014,0.05,18.80449,16.84554,16.06676,15.84412,16.50171,0.6630884,0.4969274,0.6356908,0.5977705,0.2095423,0.05,0.4078923,0.5218679,0.5705674,0.09779294,18.84954,16.87027,16.24557,16.09617,16.51987,18.84954,16.86214,16.09877,15.84422,16.51179,15.17648,135.7839,299.9996,405.3091,237.8875,0,0.3261022,0.8087081,0.999561,0.4431964,18.63014,16.7022,16.06677,15.87418,16.20087,0.080118
1237670960021176471,49.5934264740095,40.9812980719574,16.90898,15.34682,15.98645,16.05677,22.65016,15.07211,13.9117,15.21969,14.92891,13.62444,15.93681,14.74921,15.98449,15.70282,14.45863,16.72788,15.41364,15.40185,15.40766,22.6504,1.463571,1.39281,2.892441,4.460577,2.970392,0.8653292,0.8428389,1.290584,1.271379,3.92461,3.04374,3.396629,4.123378,4.408743,4.297614,-0.001324299,0.06570853,0.3538725,0.3545104,0.3281966,-0.1658609,-0.1220218,-0.04348383,0.01992187,-0.1398497,-0.04243961,0.5441028,0.7902554,0.7691568,-9999,-0.402176,-0.1292927,-0.05254259,0.275185,-9999,6.094001,2.988468,8.717925,7.055654,-9999,1.829952,2.044351,1.984334,2.0778,-9999,-0.0411993,-0.04626886,-0.01986019,-0.07244983,-0.1459466,0.0888612,0.01650389,0.1003122,0.14436,0.03058245,4.566896,4.471301,4.123783,3.393792,2.992424,2.080029,2.097428,2.072963,2.078847,2.106406,0.5772159,0.5288993,0.9619995,1.175393,4.313766,0.05,0.05,0.05,0.05,0.5219641,17.18505,15.71954,15.86211,15.6823,22.69359,0.7280498,0.6435937,1.287029,1.098578,4.278445,0.05,0.05,0.05,0.05,0.3114407,17.17837,15.74902,15.74582,15.70738,22.63681,17.18505,15.71954,15.86211,15.6823,22.69359,121.3412,467.9406,540.8225,595.5496,0.0001586829,1,1,1,1,1,17.2028,15.73255,15.8621,15.73405,22.65051,-9999
1237661083199144680,49.5028172944523,41.2990947963276,20.7473,19.16673,18.48386,18.33392,18.11544,20.1692,18.51998,17.81298,17.48341,17.24076,20.93988,19.28834,18.57996,18.25153,18.00566,17.96679,16.3791,15.66423,15.3233,15.07292,8.519513,7.625041,7.688799,7.616759,7.805175,3.875482,3.576311,3.606732,3.607869,3.610477,9.53855,8.213255,8.223287,8.232626,7.944755,-0.1952308,-0.140875,-0.1360247,-0.1385223,-0.1474891,-0.1704736,-0.1024592,-0.1098913,-0.1030584,-0.1117904,-0.3481137,-0.330941,-0.3302947,-0.3329466,-0.3520888,-0.5137711,-0.3997719,-0.4115373,-0.4149326,-0.4089207,97.13093,92.38447,92.27721,93.71418,98.60809,2.165624,2.237332,2.247441,2.242721,2.236964,0.08384697,-0.02556051,0.01150062,-0.01985404,-0.1364692,-0.08578409,-0.03929625,0.02547871,-0.05838577,0.07112204,2.539251,2.234758,2.099248,1.601977,1.489161,2.099766,2.098597,2.096236,2.169397,2.213192,13.15618,9.964797,9.658924,10.37562,12.31806,0.474983,0.5633662,0.5512288,0.5632543,0.5279833,17.4405,15.98633,15.32588,14.92932,14.52203,4.838712,4.449259,4.483135,4.500223,4.610631,0.4649634,0.5547338,0.5452254,0.5448872,0.5362988,18.03083,16.38229,15.66977,15.34181,15.05451,17.96921,16.38229,15.66343,15.3321,15.04097,27.09924,145.6055,328.457,492.2778,670.1433,0.08083183,0,0.0157192,0.01943554,0.01981762,18.04108,16.38127,15.66976,15.3451,15.07352,0.04233
1237661083199275207,49.6105623808066,41.0678850750572,24.2028,23.35548,22.31294,21.37791,21.03739,23.77731,22.48004,21.60129,20.87974,20.9103,24.02802,23.20712,22.27316,21.49829,21.33602,27.93491,17.76717,17.69484,16.57976,28.80808,27.92092,27.92166,27.91975,27.92135,0.8023762,-9999,16.32894,13.90717,15.70998,-9999,-9999,19.85532,17.34085,20.00568,-9999,-0.3989409,1.159861,0.4681296,0.6461421,-0.4549407,-0.004953146,-0.06541748,-0.02677202,-0.03885413,0.02587016,-9999,-9999,0.4355276,0.09824776,-9999,-9999,-9999,-0.7834956,-0.1726004,-9999,-9999,-9999,34.42651,2.931247,-9999,-9999,-9999,2.534993,2.136935,-9999,0.1629127,-0.0593606,-0.03566362,0.06980641,-0.05378747,-0.05900671,-0.05723967,0.06535614,-0.08035626,0.1013847,2.563297,2.094141,1.920963,1.667763,1.659158,2.073543,2.091096,2.098212,2.032492,2.136745,0.02281504,29.66599,29.67023,29.67301,0.01637432,0.05974882,0.1627174,0.4164546,0.2853978,0.08137069,24.18769,18.88241,17.94825,17.28831,21.16445,0.009763035,59.34474,59.33204,59.3398,0.005591697,0.05,0.1922205,0.1789159,0.1859999,0.3231484,24.1879,16.67833,16.46895,15.56904,21.16448,24.1879,16.67833,16.46895,15.56904,21.16445,-0.8933913,3.346985,7.567743,17.85203,-21.48952,0,0,0,0,1,28.59581,16.69693,16.46895,15.58464,28.51097,-9999
1237661083199341183,49.9240534813897,41.0246551109437,24.04667,19.7307,17.79798,16.10249,15.49833,20.70017,18.52091,17.33449,16.05902,15.62857,21.39254,19.16694,17.95234,16.62698,16.19639,24.00916,19.30593,15.93828,14.59683,14.98489,2.969358,7.62631,10.50134,15.0671,7.1396,20.17838,1.576652,4.650969,5.832224,1.52996,20.86824,5.819447,11.77719,15.19078,9.907511,0.328384,0.1207325,0.07348403,0.0551332,0.1742656,-0.1326044,-0.1383953,0.01774243,0.01563837,-0.05694818,-9999,0.6933016,0.1357905,0.07362545,-0.1421488,-9999,0.000645102,-0.02075651,0.1470363,0.02107345,-9999,0.8394416,1.71143,1.851143,1.133062,-9999,1.80496,2.276487,2.202543,2.209908,0.1345658,-0.04958282,0.0164266,-0.02212414,-0.110208,-0.1121556,-0.06454477,0.002066404,-0.05232763,0.06297067,2.261461,2.167115,2.044721,1.576726,1.567395,2.106332,2.101155,2.099647,2.186617,2.183712,29.65913,0.008747979,4.354331,7.83438,0.0362622,0.2152658,0.05,0.5699545,0.8790925,0.3192047,22.76526,19.91466,16.27084,14.66145,15.59836,59.32207,0.008755474,4.463335,7.462111,0.04426138,0.1278434,0.08589586,0.8111343,0.8561196,0.4203221,20.08661,19.91467,16.27938,14.82997,15.59856,22.76526,19.91466,16.27105,14.67094,15.59836,3.539856E-05,12.71874,223.4149,687.886,693.9011,1,1,0.9751298,0.9394714,1,24.03689,18.73778,16.27084,15.08747,15.15223,0.25192
1237670959484306637,50.0173655847328,40.8587974696231,20.82273,19.48518,19.13323,18.99814,18.90742,20.81191,19.46123,19.05386,18.83346,18.73716,21.50913,20.19027,19.79846,19.58914,19.48143,20.01765,17.11662,16.57477,16.50483,16.81768,9.957111,13.11727,14.24028,12.43081,10.62727,1.403696,5.26321,5.613227,4.725292,3.123452,2.512797,12.09578,12.62462,9.844309,6.1475,0.2489495,0.276747,0.2763483,0.292689,0.4139676,-0.1353178,-0.05656879,-0.05900524,-0.06134666,-0.07718685,0.5046209,0.6109865,0.6100995,0.6223572,0.6569501,-0.4905892,-0.3927915,-0.4290984,-0.4213268,-0.3891037,57.87781,113.2533,163.9879,164.5127,172.0576,2.400896,2.502846,2.483666,2.475091,2.408608,0.07208452,-0.06802013,-0.0662934,-0.141131,-0.1795093,0.08935884,0.06079471,0.2703535,0.2443187,0.02237923,4.77819,4.627292,4.821508,4.170758,3.879998,2.077793,2.107327,2.037668,2.034223,2.055658,10.7714,17.79213,20.16204,20.96699,19.12394,0.2553889,0.3083261,0.3117217,0.3034351,0.2605054,18.57679,16.59703,16.02639,15.77542,15.84079,5.221416,6.273476,7.212509,7.106858,6.351732,0.3410569,0.3572911,0.3476336,0.3576778,0.3347459,18.91563,17.24883,16.64606,16.40564,16.44666,18.78409,16.79506,16.35843,16.14914,16.28196,13.68491,62.54139,111.3089,148.0005,163.2773,0.3516514,0.630621,0.3941452,0.338679,0.2192153,18.01363,16.49133,16.02639,15.80271,15.72433,0.027448
1237661055281856551,49.8831911264325,41.3042338061537,21.24,19.68956,18.7231,18.29546,17.97633,20.94597,19.31445,18.41325,17.98504,17.68565,21.68616,20.03746,19.10172,18.6636,18.35321,18.72782,17.36326,16.61966,16.25541,16.03041,6.494247,6.687937,6.976413,6.54596,6.459347,3.619068,3.341053,3.175255,3.075779,2.984702,6.280031,6.558852,7.089456,7.044757,7.36913,-0.01667452,-0.1088023,-0.1083243,-0.1007066,-0.1188129,0.000726875,0.02206426,0.02435798,0.03103409,0.04868388,-0.03877175,-0.338091,-0.2421521,-0.2432383,-0.2629636,0.1416855,0.1460084,0.1242777,0.1284441,0.1783781,109.5392,76.46069,41.23679,30.59546,20.57583,2.046884,2.36559,2.566133,2.60746,2.602329,0.2008648,-0.120498,0.0108704,-0.1168917,-0.186299,0.1105634,0.1667993,0.1974055,0.1209386,-0.05853147,2.917351,2.307818,2.32516,2.153002,2.249164,2.064309,2.102876,2.070129,2.065605,2.070493,12.31909,9.890229,7.017199,5.932674,5.311986,0.8399469,0.6598853,0.6832994,0.7152839,0.6694062,17.9947,16.76744,16.20715,15.92374,15.76755,4.233644,3.771581,3.201081,2.973258,2.750358,0.8375629,0.6738798,0.7095392,0.7122427,0.6382752,18.61281,17.33485,16.69114,16.35674,16.21734,18.61281,17.20492,16.41803,16.08506,15.80965,15.94649,64.44348,145.1255,221.9468,287.3395,0,0.1851944,0.5091879,0.5801687,0.8878823,18.59379,17.02894,16.20715,15.81532,15.54619,0.112474
1237661056355532908,50.4234738702804,42.1567865001745,23.84753,22.17038,21.51939,20.22652,22.37936,22.69815,21.31079,20.9499,19.88347,19.6324,23.23992,22.13577,21.73932,20.57444,20.23474,20.90345,16.18032,15.0001,14.50737,27.53739,2.969607,14.8115,14.47898,15.50909,2.970081,27.59425,9.618996,10.04873,9.654445,-9999,27.86953,12.12694,11.37332,11.35773,-9999,0.3019732,-0.3994582,-0.5208873,-0.4347584,9.572205,-4.545918E-06,0.01764263,0.009835863,0.01209855,-18.16751,-9999,-0.4612298,-0.44269,0.06687731,-9999,-9999,0.7648281,0.624476,0.1767493,-9999,-9999,659.122,399.1652,4.463906,-9999,-9999,0.1691931,0.2643809,2.576573,-9999,-0.1224908,-0.1426262,0.01043431,0.03413532,-0.08489538,0.03814776,0.03250153,0.08208538,-0.007322269,0.02142425,2.110708,1.917746,1.58458,1.471174,1.331831,2.122006,2.129101,2.163027,2.222636,2.289665,29.66471,29.6586,29.67,29.66281,0.01195083,0.5272732,0.5752746,0.5433402,0.6029481,0.06276538,22.89095,17.16259,16.34529,15.5903,22.44591,59.32301,14.86808,15.88007,17.584,0.0163978,0.07201392,0.3500222,0.2499942,0.3500084,0.0711194,19.8591,17.31074,16.43919,15.58376,22.44598,19.8591,17.31074,16.43919,15.58376,22.44598,4.085397E-05,26.30225,72.53712,132.4659,5.552813E-05,0,0,0,0,0,23.04398,17.36525,16.43918,15.84468,25.0409,-9999
1237661060111335539,50.5295246635371,41.7714003936996,18.79248,16.92867,16.37117,16.22968,16.27072,18.41582,17.02421,16.50155,16.29504,16.20509,19.06845,17.61649,17.07536,16.89115,16.82797,19.49807,16.09271,15.3285,14.94547,16.21973,0.9555926,6.909539,7.448029,10.25869,0.8219954,0.3670675,2.11025,2.733891,3.640361,0.5192314,0.5656991,8.530758,8.469837,11.05049,3.824226,0.0652018,-0.006467533,-0.01787879,-0.0289403,-0.05094174,0.006771397,0.007156867,-0.01680569,-9.90321E-05,0.01229741,0.1776145,-0.04725888,-0.040238,-0.06761505,-0.1906433,0.02816437,0.06118201,0.007428165,0.01905129,-0.02194298,1.957871,2.116117,1.63824,1.326668,1.261363,2.076128,2.124149,2.150145,2.14388,2.07231,0.1586224,-0.01061768,-0.01839992,-0.04676013,-0.1390016,0.02578123,0.07778151,-0.05633026,-0.0009495679,-0.1126714,2.776216,2.107278,1.552827,1.171973,1.502628,2.066179,2.108624,2.177189,2.426632,2.201118,3.47509E-06,0.7257981,2.662726,3.597295,7.568722E-06,0.4627751,0.9348941,0.7756732,0.853721,0.7674605,18.87718,16.6035,15.52733,15.12606,16.34107,0.001385914,0.1583815,3.296957,4.173089,1.912399E-05,0.392783,0.9437621,0.7838932,0.8751004,0.615571,18.87704,16.85874,15.81309,15.41633,16.34134,18.87718,16.6035,15.52733,15.12606,16.34107,11.21303,175.634,424.5822,588.5738,251.6329,1,1,1,1,1,18.19655,16.26518,15.52733,15.27127,15.75791,0.047997
